model_id,task_id,item_id,shot,dual_total
Qwen3-8B-NonThinking,rewriting,REW-022,1,78.05000000000001
Qwen3-8B-NonThinking,rewriting,REW-022,3,79.75
Qwen3-8B-NonThinking,rewriting,REW-028,0,72.2
Qwen3-8B-NonThinking,rewriting,REW-028,1,69.65
Qwen3-8B-NonThinking,rewriting,REW-028,3,65.4
Qwen3-8B-NonThinking,rewriting,REW-032,0,70.65
Qwen3-8B-NonThinking,rewriting,REW-032,1,73.65
Qwen3-8B-NonThinking,rewriting,REW-032,3,78.6
Qwen3-8B-NonThinking,rewriting,REW-034,0,70.85
Qwen3-8B-NonThinking,rewriting,REW-034,1,78.15
Qwen3-8B-NonThinking,rewriting,REW-034,3,73.5
Qwen3-8B-NonThinking,rewriting,REW-044,0,73.45
Qwen3-8B-NonThinking,rewriting,REW-044,1,69.65
Qwen3-8B-NonThinking,rewriting,REW-044,3,76.1
Qwen3-8B-NonThinking,rewriting,REW-047,0,68.65
Qwen3-8B-NonThinking,rewriting,REW-047,1,66.45
Qwen3-8B-NonThinking,rewriting,REW-047,3,72.65
Qwen3-8B-NonThinking,rewriting,REW-049,0,71.75
Qwen3-8B-NonThinking,rewriting,REW-049,1,76.05
Qwen3-8B-NonThinking,rewriting,REW-049,3,79.15
Qwen3-8B-NonThinking,rewriting,REW-055,0,69.1
Qwen3-8B-NonThinking,rewriting,REW-055,1,67.85
Qwen3-8B-NonThinking,rewriting,REW-055,3,66.25
Qwen3-8B-NonThinking,rewriting,REW-059,0,65.9
Qwen3-8B-NonThinking,rewriting,REW-059,1,75.45
Qwen3-8B-NonThinking,rewriting,REW-059,3,81.55000000000001
Qwen3-8B-NonThinking,rewriting,REW-064,0,70.1
Qwen3-8B-NonThinking,rewriting,REW-064,1,75.75
Qwen3-8B-NonThinking,rewriting,REW-064,3,69.7
Qwen3-8B-NonThinking,rewriting,REW-066,0,67.65
Qwen3-8B-NonThinking,rewriting,REW-066,1,84.0
Qwen3-8B-NonThinking,rewriting,REW-066,3,75.45
Qwen3-8B-NonThinking,rewriting,REW-070,0,71.1
Qwen3-8B-NonThinking,rewriting,REW-070,1,72.85
Qwen3-8B-NonThinking,rewriting,REW-070,3,74.85
Qwen3-8B-NonThinking,rewriting,REW-073,0,81.5
Qwen3-8B-NonThinking,rewriting,REW-073,1,80.6
Qwen3-8B-NonThinking,rewriting,REW-073,3,79.35
Qwen3-8B-NonThinking,rewriting,REW-077,0,74.05
Qwen3-8B-NonThinking,rewriting,REW-077,1,73.5
Qwen3-8B-NonThinking,rewriting,REW-077,3,65.4
Qwen3-8B-NonThinking,rewriting,REW-081,0,67.5
Qwen3-8B-NonThinking,rewriting,REW-081,1,65.65
Qwen3-8B-NonThinking,rewriting,REW-081,3,55.85
Qwen3-8B-NonThinking,rewriting,REW-088,0,60.75
Qwen3-8B-NonThinking,rewriting,REW-088,1,76.0
Qwen3-8B-NonThinking,rewriting,REW-088,3,71.6
Qwen3-8B-NonThinking,rewriting,REW-091,0,66.25
Qwen3-8B-NonThinking,rewriting,REW-091,1,79.15
Qwen3-8B-NonThinking,rewriting,REW-091,3,83.1
Qwen3-8B-NonThinking,rewriting,REW-093,0,60.8
Qwen3-8B-NonThinking,rewriting,REW-093,1,60.55
Qwen3-8B-NonThinking,rewriting,REW-093,3,69.1
Qwen3-8B-NonThinking,rewriting,REW-097,0,66.9
Qwen3-8B-NonThinking,rewriting,REW-097,1,76.7
Qwen3-8B-NonThinking,rewriting,REW-097,3,74.7
Qwen3-8B-NonThinking,story_generation,GEN-002,0,66.425
Qwen3-8B-NonThinking,story_generation,GEN-002,1,72.525
Qwen3-8B-NonThinking,story_generation,GEN-002,3,85.675
Qwen3-8B-NonThinking,story_generation,GEN-006,0,68.825
Qwen3-8B-NonThinking,story_generation,GEN-006,1,74.75
Qwen3-8B-NonThinking,story_generation,GEN-006,3,68.775
Qwen3-8B-NonThinking,story_generation,GEN-007,0,44.875
Qwen3-8B-NonThinking,story_generation,GEN-007,1,71.475
Qwen3-8B-NonThinking,story_generation,GEN-007,3,74.3
Qwen3-8B-NonThinking,story_generation,GEN-014,0,54.175
Qwen3-8B-NonThinking,story_generation,GEN-014,1,67.25
Qwen3-8B-NonThinking,story_generation,GEN-014,3,73.175
Qwen3-8B-NonThinking,story_generation,GEN-019,0,50.225
Qwen3-8B-NonThinking,story_generation,GEN-019,1,79.275
Qwen3-8B-NonThinking,story_generation,GEN-019,3,89.0
Qwen3-8B-NonThinking,story_generation,GEN-025,0,71.675
Qwen3-8B-NonThinking,story_generation,GEN-025,1,75.82499999999999
Qwen3-8B-NonThinking,story_generation,GEN-025,3,82.05000000000001
Qwen3-8B-NonThinking,story_generation,GEN-027,0,49.9
Qwen3-8B-NonThinking,story_generation,GEN-027,1,78.025
Qwen3-8B-NonThinking,story_generation,GEN-027,3,54.95
Qwen3-8B-NonThinking,story_generation,GEN-032,0,55.225
Qwen3-8B-NonThinking,story_generation,GEN-032,1,76.4
Qwen3-8B-NonThinking,story_generation,GEN-032,3,74.75
Qwen3-8B-NonThinking,story_generation,GEN-036,0,62.05
Qwen3-8B-NonThinking,story_generation,GEN-036,1,77.4
Qwen3-8B-NonThinking,story_generation,GEN-036,3,74.94999999999999
Qwen3-8B-NonThinking,story_generation,GEN-040,0,75.4
Qwen3-8B-NonThinking,story_generation,GEN-040,1,73.6
Qwen3-8B-NonThinking,story_generation,GEN-040,3,75.125
Qwen3-8B-NonThinking,story_generation,GEN-044,0,51.25
Qwen3-8B-NonThinking,story_generation,GEN-044,1,49.125
Qwen3-8B-NonThinking,story_generation,GEN-044,3,78.65
Qwen3-8B-NonThinking,story_generation,GEN-046,0,76.1
Qwen3-8B-NonThinking,story_generation,GEN-046,1,74.15
Qwen3-8B-NonThinking,story_generation,GEN-046,3,79.69999999999999
Qwen3-8B-NonThinking,story_generation,GEN-047,0,65.6
Qwen3-8B-NonThinking,story_generation,GEN-047,1,78.82499999999999
Qwen3-8B-NonThinking,story_generation,GEN-047,3,77.0
Qwen3-8B-NonThinking,story_generation,GEN-053,0,70.075
Qwen3-8B-NonThinking,story_generation,GEN-053,1,77.80000000000001
Qwen3-8B-NonThinking,story_generation,GEN-053,3,85.225
Qwen3-8B-NonThinking,story_generation,GEN-063,0,75.775
Qwen3-8B-NonThinking,story_generation,GEN-063,1,63.15
Qwen3-8B-NonThinking,story_generation,GEN-063,3,71.8
Qwen3-8B-NonThinking,story_generation,GEN-064,0,57.75
Qwen3-8B-NonThinking,story_generation,GEN-064,1,70.3
Qwen3-8B-NonThinking,story_generation,GEN-064,3,70.82499999999999
Qwen3-8B-NonThinking,story_generation,GEN-066,0,76.425
Qwen3-8B-NonThinking,story_generation,GEN-066,1,83.5
Qwen3-8B-NonThinking,story_generation,GEN-066,3,77.55000000000001
Qwen3-8B-NonThinking,story_generation,GEN-073,0,55.2
Qwen3-8B-NonThinking,story_generation,GEN-073,1,75.525
Qwen3-8B-NonThinking,story_generation,GEN-073,3,75.75
Qwen3-8B-NonThinking,story_generation,GEN-080,0,70.85
Qwen3-8B-NonThinking,story_generation,GEN-080,1,44.875
Qwen3-8B-NonThinking,story_generation,GEN-080,3,83.85
Qwen3-8B-NonThinking,story_generation,GEN-081,0,72.675
Qwen3-8B-NonThinking,story_generation,GEN-081,1,79.35
Qwen3-8B-NonThinking,story_generation,GEN-081,3,84.575
Qwen3-8B-NonThinking,story_generation,GEN-084,0,35.25
Qwen3-8B-NonThinking,story_generation,GEN-084,1,79.25
Qwen3-8B-NonThinking,story_generation,GEN-084,3,80.6
Qwen3-8B-NonThinking,story_generation,GEN-087,0,62.325
Qwen3-8B-NonThinking,story_generation,GEN-087,1,74.075
Qwen3-8B-NonThinking,story_generation,GEN-087,3,68.775
Qwen3-8B-NonThinking,story_generation,GEN-093,0,63.375
Qwen3-8B-NonThinking,story_generation,GEN-093,1,72.3
Qwen3-8B-NonThinking,story_generation,GEN-093,3,83.275
Qwen3-8B-NonThinking,story_generation,GEN-100,0,56.5
Qwen3-8B-NonThinking,story_generation,GEN-100,1,60.775
Qwen3-8B-NonThinking,story_generation,GEN-100,3,74.475
chatglm3-6b,continuation,CON-002,0,47.0
chatglm3-6b,continuation,CON-002,1,77.125
chatglm3-6b,continuation,CON-002,3,63.6
chatglm3-6b,continuation,CON-006,0,39.75
chatglm3-6b,continuation,CON-006,1,62.15
chatglm3-6b,continuation,CON-006,3,58.425
chatglm3-6b,continuation,CON-007,0,28.75
chatglm3-6b,continuation,CON-007,1,56.975
chatglm3-6b,continuation,CON-007,3,38.625
chatglm3-6b,continuation,CON-014,0,35.625
chatglm3-6b,continuation,CON-014,1,72.325
chatglm3-6b,continuation,CON-014,3,80.975
chatglm3-6b,continuation,CON-019,0,42.875
chatglm3-6b,continuation,CON-019,1,78.625
chatglm3-6b,continuation,CON-019,3,72.45
chatglm3-6b,continuation,CON-025,0,62.825
chatglm3-6b,continuation,CON-025,1,72.1
chatglm3-6b,continuation,CON-025,3,46.0
chatglm3-6b,continuation,CON-027,0,36.625
chatglm3-6b,continuation,CON-027,1,65.275
chatglm3-6b,continuation,CON-027,3,76.675
chatglm3-6b,continuation,CON-032,0,32.75
chatglm3-6b,continuation,CON-032,1,72.575
chatglm3-6b,continuation,CON-032,3,76.30000000000001
chatglm3-6b,continuation,CON-036,0,25.625
chatglm3-6b,continuation,CON-036,1,63.25
chatglm3-6b,continuation,CON-036,3,60.3
chatglm3-6b,continuation,CON-040,0,35.375
chatglm3-6b,continuation,CON-040,1,54.625
chatglm3-6b,continuation,CON-040,3,75.475
chatglm3-6b,continuation,CON-044,0,52.5
chatglm3-6b,continuation,CON-044,1,78.575
chatglm3-6b,continuation,CON-044,3,72.025
chatglm3-6b,continuation,CON-046,0,34.75
chatglm3-6b,continuation,CON-046,1,66.125
chatglm3-6b,continuation,CON-046,3,64.0
chatglm3-6b,continuation,CON-047,0,48.5
chatglm3-6b,continuation,CON-047,1,75.775
chatglm3-6b,continuation,CON-047,3,77.7
chatglm3-6b,continuation,CON-053,0,44.75
chatglm3-6b,continuation,CON-053,1,50.225
chatglm3-6b,continuation,CON-053,3,78.725
chatglm3-6b,continuation,CON-063,0,31.375
chatglm3-6b,continuation,CON-063,1,74.5
chatglm3-6b,continuation,CON-063,3,53.625
chatglm3-6b,continuation,CON-064,0,39.625
chatglm3-6b,continuation,CON-064,1,66.875
chatglm3-6b,continuation,CON-064,3,57.5
chatglm3-6b,continuation,CON-066,0,57.075
chatglm3-6b,continuation,CON-066,1,77.275
chatglm3-6b,continuation,CON-066,3,78.275
chatglm3-6b,continuation,CON-073,0,31.5
chatglm3-6b,continuation,CON-073,1,66.25
chatglm3-6b,continuation,CON-073,3,58.125
chatglm3-6b,continuation,CON-080,0,40.75
chatglm3-6b,continuation,CON-080,1,69.65
chatglm3-6b,continuation,CON-080,3,64.225
chatglm3-6b,continuation,CON-081,0,45.875
chatglm3-6b,continuation,CON-081,1,62.75
chatglm3-6b,continuation,CON-081,3,60.375
chatglm3-6b,continuation,CON-084,0,50.15
chatglm3-6b,continuation,CON-084,1,61.925
chatglm3-6b,continuation,CON-084,3,66.15
chatglm3-6b,continuation,CON-087,0,34.6
chatglm3-6b,continuation,CON-087,1,66.075
chatglm3-6b,continuation,CON-087,3,78.25
chatglm3-6b,continuation,CON-093,0,38.125
chatglm3-6b,continuation,CON-093,1,61.0
chatglm3-6b,continuation,CON-093,3,52.125
chatglm3-6b,continuation,CON-100,0,41.925
chatglm3-6b,continuation,CON-100,1,74.675
chatglm3-6b,continuation,CON-100,3,70.525
chatglm3-6b,rewriting,REW-003,0,59.25
chatglm3-6b,rewriting,REW-003,1,69.25
chatglm3-6b,rewriting,REW-003,3,66.55
chatglm3-6b,rewriting,REW-008,0,49.35
chatglm3-6b,rewriting,REW-008,1,49.15
chatglm3-6b,rewriting,REW-008,3,47.65
chatglm3-6b,rewriting,REW-010,0,46.0
chatglm3-6b,rewriting,REW-010,1,45.75
chatglm3-6b,rewriting,REW-010,3,33.9
chatglm3-6b,rewriting,REW-014,0,38.0
chatglm3-6b,rewriting,REW-014,1,48.75
chatglm3-6b,rewriting,REW-014,3,59.55
chatglm3-6b,rewriting,REW-019,0,40.5
chatglm3-6b,rewriting,REW-019,1,50.25
chatglm3-6b,rewriting,REW-019,3,58.15
chatglm3-6b,rewriting,REW-022,0,40.95
chatglm3-6b,rewriting,REW-022,1,49.1
chatglm3-6b,rewriting,REW-022,3,60.3
chatglm3-6b,rewriting,REW-028,0,61.0
chatglm3-6b,rewriting,REW-028,1,57.3
chatglm3-6b,rewriting,REW-028,3,51.6
chatglm3-6b,rewriting,REW-032,0,60.0
chatglm3-6b,rewriting,REW-032,1,34.5
chatglm3-6b,rewriting,REW-032,3,36.25
chatglm3-6b,rewriting,REW-034,0,60.05
chatglm3-6b,rewriting,REW-034,1,69.44999999999999
chatglm3-6b,rewriting,REW-034,3,34.75
chatglm3-6b,rewriting,REW-044,0,42.0
chatglm3-6b,rewriting,REW-044,1,48.2
chatglm3-6b,rewriting,REW-044,3,30.0
chatglm3-6b,rewriting,REW-047,0,29.0
chatglm3-6b,rewriting,REW-047,1,52.45
chatglm3-6b,rewriting,REW-047,3,49.5
chatglm3-6b,rewriting,REW-049,0,44.0
chatglm3-6b,rewriting,REW-049,1,52.55
chatglm3-6b,rewriting,REW-049,3,64.45
chatglm3-6b,rewriting,REW-055,0,52.9
chatglm3-6b,rewriting,REW-055,1,55.95
chatglm3-6b,rewriting,REW-055,3,46.5
chatglm3-6b,rewriting,REW-059,0,64.05
chatglm3-6b,rewriting,REW-059,1,62.7
chatglm3-6b,rewriting,REW-059,3,71.65
chatglm3-6b,rewriting,REW-064,0,64.2
chatglm3-6b,rewriting,REW-064,1,53.75
chatglm3-6b,rewriting,REW-064,3,51.4
chatglm3-6b,rewriting,REW-066,0,49.15
chatglm3-6b,rewriting,REW-066,1,65.5
chatglm3-6b,rewriting,REW-066,3,45.25
chatglm3-6b,rewriting,REW-070,0,52.7
chatglm3-6b,rewriting,REW-070,1,75.6
chatglm3-6b,rewriting,REW-070,3,75.0
chatglm3-6b,rewriting,REW-073,0,60.45
chatglm3-6b,rewriting,REW-073,1,46.75
chatglm3-6b,rewriting,REW-073,3,63.75
chatglm3-6b,rewriting,REW-077,0,57.5
chatglm3-6b,rewriting,REW-077,1,46.5
chatglm3-6b,rewriting,REW-077,3,53.2
chatglm3-6b,rewriting,REW-081,0,48.0
chatglm3-6b,rewriting,REW-081,1,45.25
chatglm3-6b,rewriting,REW-081,3,45.45
chatglm3-6b,rewriting,REW-088,0,59.1
chatglm3-6b,rewriting,REW-088,1,56.0
chatglm3-6b,rewriting,REW-088,3,60.25
chatglm3-6b,rewriting,REW-091,0,48.5
chatglm3-6b,rewriting,REW-091,1,55.25
chatglm3-6b,rewriting,REW-091,3,66.0
chatglm3-6b,rewriting,REW-093,0,36.75
chatglm3-6b,rewriting,REW-093,1,58.35
chatglm3-6b,rewriting,REW-093,3,69.6
chatglm3-6b,rewriting,REW-097,0,55.25
chatglm3-6b,rewriting,REW-097,1,60.95
chatglm3-6b,rewriting,REW-097,3,65.65
chatglm3-6b,story_generation,GEN-002,0,63.125
chatglm3-6b,story_generation,GEN-002,1,52.625
chatglm3-6b,story_generation,GEN-002,3,60.875
chatglm3-6b,story_generation,GEN-006,0,42.25
chatglm3-6b,story_generation,GEN-006,1,48.375
chatglm3-6b,story_generation,GEN-006,3,34.125
chatglm3-6b,story_generation,GEN-007,0,54.5
chatglm3-6b,story_generation,GEN-007,1,51.5
chatglm3-6b,story_generation,GEN-007,3,42.125
chatglm3-6b,story_generation,GEN-014,0,36.75
chatglm3-6b,story_generation,GEN-014,1,54.6
chatglm3-6b,story_generation,GEN-014,3,35.375
chatglm3-6b,story_generation,GEN-019,0,46.125
chatglm3-6b,story_generation,GEN-019,1,42.375
chatglm3-6b,story_generation,GEN-019,3,46.0
chatglm3-6b,story_generation,GEN-025,0,47.625
chatglm3-6b,story_generation,GEN-025,1,45.5
chatglm3-6b,story_generation,GEN-025,3,55.375
chatglm3-6b,story_generation,GEN-027,0,49.025
chatglm3-6b,story_generation,GEN-027,1,43.0
chatglm3-6b,story_generation,GEN-027,3,57.0
chatglm3-6b,story_generation,GEN-032,0,49.75
chatglm3-6b,story_generation,GEN-032,1,40.0
chatglm3-6b,story_generation,GEN-032,3,38.125
chatglm3-6b,story_generation,GEN-036,0,24.25
chatglm3-6b,story_generation,GEN-036,1,47.625
chatglm3-6b,story_generation,GEN-036,3,57.775
chatglm3-6b,story_generation,GEN-040,0,52.0
chatglm3-6b,story_generation,GEN-040,1,61.525000000000006
chatglm3-6b,story_generation,GEN-040,3,68.775
chatglm3-6b,story_generation,GEN-044,0,43.25
chatglm3-6b,story_generation,GEN-044,1,57.95
chatglm3-6b,story_generation,GEN-044,3,36.25
chatglm3-6b,story_generation,GEN-046,0,41.775
chatglm3-6b,story_generation,GEN-046,1,55.85
chatglm3-6b,story_generation,GEN-046,3,55.175
chatglm3-6b,story_generation,GEN-047,0,48.35
chatglm3-6b,story_generation,GEN-047,1,62.55
chatglm3-6b,story_generation,GEN-047,3,61.55
chatglm3-6b,story_generation,GEN-053,0,54.225
chatglm3-6b,story_generation,GEN-053,1,54.725
chatglm3-6b,story_generation,GEN-053,3,47.125
chatglm3-6b,story_generation,GEN-063,0,25.0
chatglm3-6b,story_generation,GEN-063,1,46.5
chatglm3-6b,story_generation,GEN-063,3,58.15
chatglm3-6b,story_generation,GEN-064,0,53.875
chatglm3-6b,story_generation,GEN-064,1,47.375
chatglm3-6b,story_generation,GEN-064,3,55.125
chatglm3-6b,story_generation,GEN-066,0,59.65
chatglm3-6b,story_generation,GEN-066,1,57.75
chatglm3-6b,story_generation,GEN-066,3,59.475
chatglm3-6b,story_generation,GEN-073,0,55.1
chatglm3-6b,story_generation,GEN-073,1,58.575
chatglm3-6b,story_generation,GEN-073,3,49.95
chatglm3-6b,story_generation,GEN-080,0,35.125
chatglm3-6b,story_generation,GEN-080,1,43.375
chatglm3-6b,story_generation,GEN-080,3,73.9
chatglm3-6b,story_generation,GEN-081,0,59.8
chatglm3-6b,story_generation,GEN-081,1,46.125
chatglm3-6b,story_generation,GEN-081,3,53.25
chatglm3-6b,story_generation,GEN-084,0,56.75
chatglm3-6b,story_generation,GEN-084,1,25.125
chatglm3-6b,story_generation,GEN-084,3,36.25
chatglm3-6b,story_generation,GEN-087,0,56.675
chatglm3-6b,story_generation,GEN-087,1,36.625
chatglm3-6b,story_generation,GEN-087,3,50.25
chatglm3-6b,story_generation,GEN-093,0,56.625
chatglm3-6b,story_generation,GEN-093,1,57.75
chatglm3-6b,story_generation,GEN-093,3,63.25
chatglm3-6b,story_generation,GEN-100,0,25.25
chatglm3-6b,story_generation,GEN-100,1,47.0
chatglm3-6b,story_generation,GEN-100,3,28.75
deepseek-llm-7b-chat,continuation,CON-002,0,55.225
deepseek-llm-7b-chat,continuation,CON-002,1,62.05
deepseek-llm-7b-chat,continuation,CON-002,3,70.675
deepseek-llm-7b-chat,continuation,CON-006,0,43.75
deepseek-llm-7b-chat,continuation,CON-006,1,66.975
deepseek-llm-7b-chat,continuation,CON-006,3,75.025
deepseek-llm-7b-chat,continuation,CON-007,0,49.725
deepseek-llm-7b-chat,continuation,CON-007,1,56.6
deepseek-llm-7b-chat,continuation,CON-007,3,72.525
deepseek-llm-7b-chat,continuation,CON-014,0,49.775
deepseek-llm-7b-chat,continuation,CON-014,1,58.7
deepseek-llm-7b-chat,continuation,CON-014,3,72.925
deepseek-llm-7b-chat,continuation,CON-019,0,54.625
deepseek-llm-7b-chat,continuation,CON-019,1,57.45
deepseek-llm-7b-chat,continuation,CON-019,3,74.275
deepseek-llm-7b-chat,continuation,CON-025,0,62.0
deepseek-llm-7b-chat,continuation,CON-025,1,68.55
deepseek-llm-7b-chat,continuation,CON-025,3,81.875
deepseek-llm-7b-chat,continuation,CON-027,0,53.375
deepseek-llm-7b-chat,continuation,CON-027,1,54.5
deepseek-llm-7b-chat,continuation,CON-027,3,83.225
deepseek-llm-7b-chat,continuation,CON-032,0,48.625
deepseek-llm-7b-chat,continuation,CON-032,1,64.05
deepseek-llm-7b-chat,continuation,CON-032,3,83.0
deepseek-llm-7b-chat,continuation,CON-036,0,35.4
deepseek-llm-7b-chat,continuation,CON-036,1,40.625
deepseek-llm-7b-chat,continuation,CON-036,3,70.4
deepseek-llm-7b-chat,continuation,CON-040,0,59.025
deepseek-llm-7b-chat,continuation,CON-040,1,65.225
deepseek-llm-7b-chat,continuation,CON-040,3,79.525
deepseek-llm-7b-chat,continuation,CON-044,0,50.375
deepseek-llm-7b-chat,continuation,CON-044,1,62.45
deepseek-llm-7b-chat,continuation,CON-044,3,71.675
deepseek-llm-7b-chat,continuation,CON-046,0,57.75
deepseek-llm-7b-chat,continuation,CON-046,1,57.15
deepseek-llm-7b-chat,continuation,CON-046,3,80.975
deepseek-llm-7b-chat,continuation,CON-047,0,50.75
deepseek-llm-7b-chat,continuation,CON-047,1,60.475
deepseek-llm-7b-chat,continuation,CON-047,3,78.525
deepseek-llm-7b-chat,continuation,CON-053,0,53.75
deepseek-llm-7b-chat,continuation,CON-053,1,46.425
deepseek-llm-7b-chat,continuation,CON-053,3,74.425
deepseek-llm-7b-chat,continuation,CON-063,0,26.8
deepseek-llm-7b-chat,continuation,CON-063,1,42.0
deepseek-llm-7b-chat,continuation,CON-063,3,48.1
deepseek-llm-7b-chat,continuation,CON-064,0,40.375
deepseek-llm-7b-chat,continuation,CON-064,1,71.125
deepseek-llm-7b-chat,continuation,CON-064,3,64.125
deepseek-llm-7b-chat,continuation,CON-066,0,46.625
deepseek-llm-7b-chat,continuation,CON-066,1,63.175
deepseek-llm-7b-chat,continuation,CON-066,3,81.975
deepseek-llm-7b-chat,continuation,CON-073,0,42.25
deepseek-llm-7b-chat,continuation,CON-073,1,56.675
deepseek-llm-7b-chat,continuation,CON-073,3,82.725
deepseek-llm-7b-chat,continuation,CON-080,0,56.025
deepseek-llm-7b-chat,continuation,CON-080,1,74.6
deepseek-llm-7b-chat,continuation,CON-080,3,75.75
deepseek-llm-7b-chat,continuation,CON-081,0,53.3
deepseek-llm-7b-chat,continuation,CON-081,1,56.95
deepseek-llm-7b-chat,continuation,CON-081,3,72.075
deepseek-llm-7b-chat,continuation,CON-084,0,54.375
deepseek-llm-7b-chat,continuation,CON-084,1,62.125
deepseek-llm-7b-chat,continuation,CON-084,3,80.625
deepseek-llm-7b-chat,continuation,CON-087,0,42.975
deepseek-llm-7b-chat,continuation,CON-087,1,70.675
deepseek-llm-7b-chat,continuation,CON-087,3,73.35
deepseek-llm-7b-chat,continuation,CON-093,0,41.0
deepseek-llm-7b-chat,continuation,CON-093,1,75.875
deepseek-llm-7b-chat,continuation,CON-093,3,80.625
deepseek-llm-7b-chat,continuation,CON-100,0,63.025
deepseek-llm-7b-chat,continuation,CON-100,1,59.225
deepseek-llm-7b-chat,continuation,CON-100,3,79.175
deepseek-llm-7b-chat,rewriting,REW-003,0,66.15
deepseek-llm-7b-chat,rewriting,REW-003,1,70.0
deepseek-llm-7b-chat,rewriting,REW-003,3,69.15
deepseek-llm-7b-chat,rewriting,REW-008,0,51.75
deepseek-llm-7b-chat,rewriting,REW-008,1,53.95
deepseek-llm-7b-chat,rewriting,REW-008,3,48.05
deepseek-llm-7b-chat,rewriting,REW-010,0,38.5
deepseek-llm-7b-chat,rewriting,REW-010,1,56.6
deepseek-llm-7b-chat,rewriting,REW-010,3,60.2
deepseek-llm-7b-chat,rewriting,REW-014,0,67.4
deepseek-llm-7b-chat,rewriting,REW-014,1,69.6
deepseek-llm-7b-chat,rewriting,REW-014,3,65.85
deepseek-llm-7b-chat,rewriting,REW-019,0,56.599999999999994
deepseek-llm-7b-chat,rewriting,REW-019,1,56.15
deepseek-llm-7b-chat,rewriting,REW-019,3,66.7
deepseek-llm-7b-chat,rewriting,REW-022,0,64.8
deepseek-llm-7b-chat,rewriting,REW-022,1,52.3
deepseek-llm-7b-chat,rewriting,REW-022,3,83.9
deepseek-llm-7b-chat,rewriting,REW-028,0,61.55
deepseek-llm-7b-chat,rewriting,REW-028,1,52.0
deepseek-llm-7b-chat,rewriting,REW-028,3,54.9
deepseek-llm-7b-chat,rewriting,REW-032,0,56.3
deepseek-llm-7b-chat,rewriting,REW-032,1,49.5
deepseek-llm-7b-chat,rewriting,REW-032,3,51.85
deepseek-llm-7b-chat,rewriting,REW-034,0,58.0
deepseek-llm-7b-chat,rewriting,REW-034,1,77.05
deepseek-llm-7b-chat,rewriting,REW-034,3,73.69999999999999
deepseek-llm-7b-chat,rewriting,REW-044,0,50.65
deepseek-llm-7b-chat,rewriting,REW-044,1,59.0
deepseek-llm-7b-chat,rewriting,REW-044,3,49.1
deepseek-llm-7b-chat,rewriting,REW-047,0,51.2
deepseek-llm-7b-chat,rewriting,REW-047,1,58.75
deepseek-llm-7b-chat,rewriting,REW-047,3,62.2
deepseek-llm-7b-chat,rewriting,REW-049,0,61.3
deepseek-llm-7b-chat,rewriting,REW-049,1,44.3
deepseek-llm-7b-chat,rewriting,REW-049,3,72.1
deepseek-llm-7b-chat,rewriting,REW-055,0,50.25
deepseek-llm-7b-chat,rewriting,REW-055,1,59.2
deepseek-llm-7b-chat,rewriting,REW-055,3,68.35
deepseek-llm-7b-chat,rewriting,REW-059,0,64.5
deepseek-llm-7b-chat,rewriting,REW-059,1,54.9
deepseek-llm-7b-chat,rewriting,REW-059,3,68.4
deepseek-llm-7b-chat,rewriting,REW-064,0,61.35
deepseek-llm-7b-chat,rewriting,REW-064,1,51.4
deepseek-llm-7b-chat,rewriting,REW-064,3,49.2
deepseek-llm-7b-chat,rewriting,REW-066,0,66.65
deepseek-llm-7b-chat,rewriting,REW-066,1,70.1
deepseek-llm-7b-chat,rewriting,REW-066,3,73.15
deepseek-llm-7b-chat,rewriting,REW-070,0,55.7
deepseek-llm-7b-chat,rewriting,REW-070,1,68.8
deepseek-llm-7b-chat,rewriting,REW-070,3,84.35
deepseek-llm-7b-chat,rewriting,REW-073,0,74.30000000000001
deepseek-llm-7b-chat,rewriting,REW-073,1,68.35
deepseek-llm-7b-chat,rewriting,REW-073,3,76.19999999999999
deepseek-llm-7b-chat,rewriting,REW-077,0,53.75
deepseek-llm-7b-chat,rewriting,REW-077,1,65.1
deepseek-llm-7b-chat,rewriting,REW-077,3,51.45
deepseek-llm-7b-chat,rewriting,REW-081,0,56.3
deepseek-llm-7b-chat,rewriting,REW-081,1,58.0
deepseek-llm-7b-chat,rewriting,REW-081,3,60.6
deepseek-llm-7b-chat,rewriting,REW-088,0,71.35
deepseek-llm-7b-chat,rewriting,REW-088,1,69.95
deepseek-llm-7b-chat,rewriting,REW-088,3,60.9
deepseek-llm-7b-chat,rewriting,REW-091,0,70.2
deepseek-llm-7b-chat,rewriting,REW-091,1,59.15
deepseek-llm-7b-chat,rewriting,REW-091,3,69.9
deepseek-llm-7b-chat,rewriting,REW-093,0,49.5
deepseek-llm-7b-chat,rewriting,REW-093,1,54.5
deepseek-llm-7b-chat,rewriting,REW-093,3,63.8
deepseek-llm-7b-chat,rewriting,REW-097,0,63.45
deepseek-llm-7b-chat,rewriting,REW-097,1,69.3
deepseek-llm-7b-chat,rewriting,REW-097,3,72.15
deepseek-llm-7b-chat,story_generation,GEN-002,0,61.675
deepseek-llm-7b-chat,story_generation,GEN-002,1,64.475
deepseek-llm-7b-chat,story_generation,GEN-002,3,65.725
deepseek-llm-7b-chat,story_generation,GEN-006,0,64.9
deepseek-llm-7b-chat,story_generation,GEN-006,1,62.3
deepseek-llm-7b-chat,story_generation,GEN-006,3,55.55
deepseek-llm-7b-chat,story_generation,GEN-007,0,59.9
